year,country_id,sex_id,age_group_id,count
1982,21,1,6,NULL
1983,21,1,6,NULL
1984,21,1,6,NULL
1985,21,1,6,NULL
1986,21,1,6,NULL
1987,21,1,6,NULL
1988,21,1,6,NULL
1989,21,1,6,NULL
1990,21,1,6,NULL
1991,21,1,6,NULL
1992,21,1,6,NULL
1993,21,1,6,NULL
1995,21,1,6,1.0
1996,21,1,6,7.0
1997,21,1,6,4.0
1998,21,1,6,13.0
1999,21,1,6,5.0
2000,21,1,6,3.0
2001,21,1,6,1.0
2002,21,1,6,1.0
2003,21,1,6,3.0
2004,21,1,6,0.0
2005,21,1,6,0.0
2006,21,1,6,1.0
2007,21,1,6,4.0
2008,21,1,6,2.0
1980,22,1,6,NULL
1981,22,1,6,NULL
1982,22,1,6,NULL
1983,22,1,6,NULL
1984,22,1,6,NULL
1985,22,1,6,NULL
1986,22,1,6,NULL
1987,22,1,6,NULL
1988,22,1,6,NULL
1989,22,1,6,NULL
1990,22,1,6,NULL
1991,22,1,6,NULL
1992,22,1,6,NULL
1993,22,1,6,NULL
1994,22,1,6,NULL
1995,22,1,6,32.0
1996,22,1,6,41.0
1997,22,1,6,79.0
1998,22,1,6,102.0
1999,22,1,6,102.0
2000,22,1,6,NULL
2001,22,1,6,75.0
2002,22,1,6,97.0
2003,22,1,6,106.0
2004,22,1,6,78.0
2005,22,1,6,111.0
2006,22,1,6,114.0
2007,22,1,6,177.0
2008,22,1,6,175.0
1980,23,1,6,NULL
1981,23,1,6,NULL
1982,23,1,6,NULL
1983,23,1,6,NULL
1984,23,1,6,NULL
1985,23,1,6,NULL
1986,23,1,6,NULL
1987,23,1,6,NULL
1988,23,1,6,NULL
1989,23,1,6,NULL
1990,23,1,6,NULL
1991,23,1,6,NULL
1992,23,1,6,NULL
1993,23,1,6,NULL
1994,23,1,6,NULL
1995,23,1,6,101.0
1996,23,1,6,102.0
1997,23,1,6,76.0
1998,23,1,6,113.0
1999,23,1,6,124.0
2000,23,1,6,103.0
2001,23,1,6,NULL
2002,23,1,6,125.0
2003,23,1,6,117.0
2004,23,1,6,125.0
2005,23,1,6,135.0
2006,23,1,6,124.0
2007,23,1,6,NULL
2008,23,1,6,163.0
1980,24,1,6,NULL
1981,24,1,6,NULL
1982,24,1,6,NULL
1983,24,1,6,NULL
1984,24,1,6,NULL
1985,24,1,6,NULL
1986,24,1,6,NULL
1987,24,1,6,NULL
1988,24,1,6,NULL
1989,24,1,6,NULL
1990,24,1,6,NULL
1991,24,1,6,NULL
1992,24,1,6,NULL
1995,24,1,6,NULL
1996,24,1,6,NULL
1997,24,1,6,NULL
1998,24,1,6,NULL
1999,24,1,6,NULL
2000,24,1,6,NULL
2001,24,1,6,NULL
2002,24,1,6,NULL
2003,24,1,6,NULL
2004,24,1,6,0.0
2005,24,1,6,NULL
2006,24,1,6,NULL
2007,24,1,6,NULL
2008,24,1,6,NULL
1980,25,1,6,NULL
1981,25,1,6,NULL
1982,25,1,6,NULL
1983,25,1,6,NULL
1984,25,1,6,NULL
1985,25,1,6,NULL
1986,25,1,6,NULL
1987,25,1,6,NULL
1988,25,1,6,NULL
1989,25,1,6,NULL
1990,25,1,6,NULL
1992,25,1,6,NULL
1993,25,1,6,NULL
1997,25,1,6,NULL
1998,25,1,6,NULL
1999,25,1,6,25.0
2000,25,1,6,7.0
2001,25,1,6,NULL
2002,25,1,6,8.0
2003,25,1,6,8.0
2004,25,1,6,11.0
2005,25,1,6,9.0
2006,25,1,6,10.0
2007,25,1,6,10.0
2008,25,1,6,6.0
1980,26,1,6,NULL
1981,26,1,6,NULL
1982,26,1,6,NULL
1983,26,1,6,NULL
1984,26,1,6,NULL
1985,26,1,6,NULL
1986,26,1,6,NULL
1987,26,1,6,NULL
1988,26,1,6,NULL
1989,26,1,6,NULL
1990,26,1,6,NULL
1991,26,1,6,NULL
1992,26,1,6,NULL
1993,26,1,6,NULL
1994,26,1,6,NULL
1995,26,1,6,NULL
1996,26,1,6,321.0
1997,26,1,6,334.0
1998,26,1,6,364.0
1999,26,1,6,379.0
2000,26,1,6,340.0
2001,26,1,6,359.0
2002,26,1,6,356.0
2003,26,1,6,336.0
2004,26,1,6,319.0
2005,26,1,6,346.0
2006,26,1,6,333.0
2007,26,1,6,328.0
2008,26,1,6,363.0
1980,27,1,6,NULL
1981,27,1,6,NULL
1982,27,1,6,NULL
1983,27,1,6,NULL
1984,27,1,6,NULL
1985,27,1,6,NULL
1986,27,1,6,NULL
1987,27,1,6,NULL
1988,27,1,6,NULL
1989,27,1,6,NULL
1990,27,1,6,NULL
1991,27,1,6,NULL
1992,27,1,6,NULL
1994,27,1,6,NULL
1995,27,1,6,NULL
1996,27,1,6,NULL
1997,27,1,6,NULL
1998,27,1,6,NULL
1999,27,1,6,2634.0
2000,27,1,6,5085.0
2001,27,1,6,2353.0
2002,27,1,6,2738.0
2003,27,1,6,2589.0
2004,27,1,6,2716.0
2005,27,1,6,2803.0
2006,27,1,6,2885.0
2007,27,1,6,2726.0
2008,27,1,6,2650.0
1980,28,1,6,NULL
1981,28,1,6,NULL
1982,28,1,6,NULL
1983,28,1,6,NULL
1984,28,1,6,NULL
1985,28,1,6,NULL
1986,28,1,6,NULL
1987,28,1,6,NULL
1988,28,1,6,NULL
1989,28,1,6,NULL
1990,28,1,6,NULL
1991,28,1,6,NULL
1992,28,1,6,NULL
1993,28,1,6,NULL
1994,28,1,6,NULL
1995,28,1,6,2.0
1996,28,1,6,0.0
1997,28,1,6,3.0
1998,28,1,6,3.0
1999,28,1,6,0.0
2000,28,1,6,3.0
2001,28,1,6,NULL
2002,28,1,6,3.0
2003,28,1,6,1.0
2004,28,1,6,0.0
2006,28,1,6,NULL
2007,28,1,6,1.0
2008,28,1,6,2.0
1980,29,1,6,NULL
1981,29,1,6,NULL
1982,29,1,6,NULL
1983,29,1,6,NULL
1984,29,1,6,NULL
1985,29,1,6,NULL
1986,29,1,6,NULL
1987,29,1,6,NULL
1988,29,1,6,NULL
1989,29,1,6,NULL
1990,29,1,6,NULL
1991,29,1,6,NULL
1992,29,1,6,NULL
1993,29,1,6,NULL
1994,29,1,6,NULL
1995,29,1,6,24.0
1996,29,1,6,12.0
1997,29,1,6,24.0
1998,29,1,6,22.0
1999,29,1,6,22.0
2000,29,1,6,12.0
2001,29,1,6,10.0
2002,29,1,6,22.0
2003,29,1,6,20.0
2004,29,1,6,18.0
2005,29,1,6,14.0
2006,29,1,6,12.0
2007,29,1,6,17.0
2008,29,1,6,13.0
1980,30,1,6,NULL
1981,30,1,6,NULL
1982,30,1,6,NULL
1983,30,1,6,NULL
1984,30,1,6,NULL
1985,30,1,6,NULL
1986,30,1,6,NULL
1987,30,1,6,NULL
1988,30,1,6,NULL
1989,30,1,6,NULL
1990,30,1,6,NULL
1991,30,1,6,NULL
1992,30,1,6,NULL
1993,30,1,6,NULL
1994,30,1,6,NULL
1995,30,1,6,NULL
1996,30,1,6,NULL
1997,30,1,6,143.0
1998,30,1,6,NULL
1999,30,1,6,139.0
2000,30,1,6,135.0
2001,30,1,6,116.0
2002,30,1,6,136.0
2003,30,1,6,136.0
2004,30,1,6,122.0
2005,30,1,6,135.0
2006,30,1,6,122.0
2007,30,1,6,120.0
2008,30,1,6,113.0
1980,31,1,6,NULL
1981,31,1,6,NULL
1982,31,1,6,NULL
1983,31,1,6,NULL
1984,31,1,6,NULL
1985,31,1,6,NULL
1986,31,1,6,NULL
1987,31,1,6,NULL
1988,31,1,6,NULL
1989,31,1,6,NULL
1990,31,1,6,NULL
1991,31,1,6,NULL
1992,31,1,6,NULL
1993,31,1,6,NULL
1994,31,1,6,NULL
1995,31,1,6,NULL
1996,31,1,6,NULL
1997,31,1,6,NULL
1998,31,1,6,NULL
1999,31,1,6,NULL
2000,31,1,6,NULL
2001,31,1,6,NULL
2002,31,1,6,75.0
2003,31,1,6,96.0
2004,31,1,6,83.0
2005,31,1,6,118.0
2006,31,1,6,96.0
2007,31,1,6,110.0
2008,31,1,6,106.0
1980,32,1,6,NULL
1981,32,1,6,NULL
1982,32,1,6,NULL
1983,32,1,6,NULL
1984,32,1,6,NULL
1985,32,1,6,NULL
1986,32,1,6,NULL
1987,32,1,6,NULL
1988,32,1,6,NULL
1989,32,1,6,NULL
1990,32,1,6,NULL
1991,32,1,6,NULL
1992,32,1,6,NULL
1993,32,1,6,NULL
1994,32,1,6,NULL
1995,32,1,6,1.0
1996,32,1,6,3.0
1997,32,1,6,3.0
1998,32,1,6,NULL
1999,32,1,6,NULL
2000,32,1,6,3.0
2001,32,1,6,9.0
2002,32,1,6,4.0
2003,32,1,6,2.0
2004,32,1,6,3.0
2005,32,1,6,5.0
2006,32,1,6,1.0
2007,32,1,6,6.0
2008,32,1,6,5.0
1980,33,1,6,108.0
1981,33,1,6,103.0
1982,33,1,6,91.0
1983,33,1,6,92.0
1984,33,1,6,83.0
1985,33,1,6,81.0
1986,33,1,6,73.0
1987,33,1,6,64.0
1988,33,1,6,68.0
1989,33,1,6,62.0
1990,33,1,6,42.0
1991,33,1,6,36.0
1992,33,1,6,51.0
1993,33,1,6,33.0
1994,33,1,6,34.0
1995,33,1,6,41.0
1996,33,1,6,34.0
1997,33,1,6,44.0
1998,33,1,6,26.0
1999,33,1,6,33.0
2000,33,1,6,32.0
2001,33,1,6,22.0
2002,33,1,6,27.0
2003,33,1,6,21.0
2004,33,1,6,31.0
2005,33,1,6,20.0
2006,33,1,6,26.0
2007,33,1,6,35.0
2008,33,1,6,38.0
1980,34,1,6,NULL
1981,34,1,6,NULL
1982,34,1,6,NULL
1983,34,1,6,NULL
1984,34,1,6,NULL
1985,34,1,6,NULL
1986,34,1,6,NULL
1987,34,1,6,NULL
1988,34,1,6,NULL
1989,34,1,6,NULL
1990,34,1,6,NULL
1991,34,1,6,NULL
1992,34,1,6,NULL
1993,34,1,6,NULL
1994,34,1,6,NULL
1995,34,1,6,634.0
1996,34,1,6,548.0
1997,34,1,6,614.0
1998,34,1,6,997.0
1999,34,1,6,1279.0
2000,34,1,6,1295.0
2001,34,1,6,1384.0
2002,34,1,6,1388.0
2003,34,1,6,1836.0
2004,34,1,6,2376.0
2005,34,1,6,2637.0
2006,34,1,6,2657.0
2007,34,1,6,2801.0
2008,34,1,6,3131.0
1980,35,1,6,NULL
1981,35,1,6,NULL
1982,35,1,6,NULL
1983,35,1,6,NULL
1984,35,1,6,NULL
1985,35,1,6,NULL
1986,35,1,6,NULL
1987,35,1,6,NULL
1988,35,1,6,NULL
1989,35,1,6,NULL
1990,35,1,6,NULL
1991,35,1,6,NULL
1995,35,1,6,40.0
1996,35,1,6,57.0
1997,35,1,6,65.0
1998,35,1,6,76.0
1999,35,1,6,67.0
2000,35,1,6,NULL
2001,35,1,6,45.0
2002,35,1,6,82.0
2003,35,1,6,NULL
2004,35,1,6,30.0
2005,35,1,6,35.0
2006,35,1,6,83.0
2007,35,1,6,NULL
2008,35,1,6,160.0
1980,36,1,6,NULL
1981,36,1,6,NULL
1982,36,1,6,NULL
1983,36,1,6,NULL
1984,36,1,6,NULL
1985,36,1,6,NULL
1986,36,1,6,NULL
1987,36,1,6,NULL
1988,36,1,6,NULL
1989,36,1,6,NULL
1990,36,1,6,NULL
1991,36,1,6,NULL
1992,36,1,6,NULL
1993,36,1,6,NULL
1994,36,1,6,NULL
1995,36,1,6,44.0
1996,36,1,6,NULL
1997,36,1,6,NULL
1998,36,1,6,NULL
1999,36,1,6,39.0
2000,36,1,6,NULL
2001,36,1,6,85.0
2002,36,1,6,NULL
2003,36,1,6,NULL
2004,36,1,6,78.0
2005,36,1,6,NULL
2006,36,1,6,69.0
2007,36,1,6,78.0
2008,36,1,6,68.0
1980,37,1,6,NULL
1981,37,1,6,NULL
1982,37,1,6,NULL
1983,37,1,6,NULL
1984,37,1,6,NULL
1985,37,1,6,NULL
1986,37,1,6,NULL
1987,37,1,6,NULL
1988,37,1,6,NULL
1989,37,1,6,NULL
1990,37,1,6,NULL
1991,37,1,6,NULL
1992,37,1,6,NULL
1993,37,1,6,NULL
1994,37,1,6,NULL
1995,37,1,6,13.0
1996,37,1,6,17.0
1997,37,1,6,7.0
1998,37,1,6,10.0
1999,37,1,6,6.0
2000,37,1,6,5.0
2001,37,1,6,10.0
2002,37,1,6,5.0
2003,37,1,6,4.0
2004,37,1,6,6.0
2005,37,1,6,2.0
2006,37,1,6,7.0
2007,37,1,6,5.0
2008,37,1,6,3.0
1980,38,1,6,NULL
1981,38,1,6,NULL
1982,38,1,6,NULL
1983,38,1,6,NULL
1984,38,1,6,NULL
1985,38,1,6,NULL
1986,38,1,6,NULL
1987,38,1,6,NULL
1988,38,1,6,NULL
1989,38,1,6,NULL
1990,38,1,6,NULL
1991,38,1,6,NULL
1992,38,1,6,NULL
1993,38,1,6,NULL
1994,38,1,6,NULL
1995,38,1,6,283.0
1996,38,1,6,262.0
1997,38,1,6,398.0
1998,38,1,6,433.0
1999,38,1,6,378.0
2000,38,1,6,NULL
2001,38,1,6,393.0
2002,38,1,6,385.0
2003,38,1,6,416.0
2004,38,1,6,474.0
2005,38,1,6,422.0
2006,38,1,6,564.0
2007,38,1,6,532.0
2008,38,1,6,649.0
1980,39,1,6,0.0
1981,39,1,6,0.0
1982,39,1,6,3.0
1983,39,1,6,1.0
1984,39,1,6,0.0
1985,39,1,6,1.0
1986,39,1,6,0.0
1987,39,1,6,0.0
1988,39,1,6,NULL
1989,39,1,6,0.0
1990,39,1,6,NULL
1991,39,1,6,0.0
1992,39,1,6,2.0
1993,39,1,6,0.0
1994,39,1,6,3.0
1995,39,1,6,1.0
1996,39,1,6,0.0
1997,39,1,6,1.0
1998,39,1,6,0.0
1999,39,1,6,NULL
2000,39,1,6,0.0
2001,39,1,6,1.0
2002,39,1,6,1.0
2003,39,1,6,0.0
2004,39,1,6,0.0
2005,39,1,6,0.0
2006,39,1,6,0.0
2007,39,1,6,NULL
2008,39,1,6,1.0
1980,40,1,6,NULL
1981,40,1,6,NULL
1982,40,1,6,NULL
1983,40,1,6,NULL
1984,40,1,6,NULL
1985,40,1,6,NULL
1986,40,1,6,NULL
1987,40,1,6,NULL
1988,40,1,6,NULL
1989,40,1,6,NULL
1990,40,1,6,NULL
1991,40,1,6,NULL
1992,40,1,6,NULL
1993,40,1,6,NULL
1994,40,1,6,NULL
1995,40,1,6,141.0
1996,40,1,6,125.0
1997,40,1,6,153.0
1998,40,1,6,NULL
1999,40,1,6,132.0
2000,40,1,6,132.0
2001,40,1,6,116.0
2002,40,1,6,144.0
2003,40,1,6,150.0
2004,40,1,6,124.0
2005,40,1,6,115.0
2006,40,1,6,179.0
2007,40,1,6,139.0
2008,40,1,6,135.0
1980,41,1,6,NULL
1981,41,1,6,NULL
1982,41,1,6,NULL
1983,41,1,6,NULL
1984,41,1,6,NULL
1985,41,1,6,NULL
1986,41,1,6,NULL
1987,41,1,6,NULL
1988,41,1,6,NULL
1989,41,1,6,NULL
1990,41,1,6,NULL
1991,41,1,6,NULL
1992,41,1,6,NULL
1993,41,1,6,NULL
1994,41,1,6,NULL
1995,41,1,6,204.0
1996,41,1,6,38.0
1997,41,1,6,79.0
1998,41,1,6,87.0
1999,41,1,6,166.0
2000,41,1,6,130.0
2001,41,1,6,154.0
2002,41,1,6,258.0
2003,41,1,6,330.0
2004,41,1,6,408.0
2005,41,1,6,463.0
2006,41,1,6,437.0
2007,41,1,6,480.0
2008,41,1,6,526.0
1982,42,1,6,NULL
1983,42,1,6,NULL
1984,42,1,6,NULL
1985,42,1,6,NULL
1986,42,1,6,NULL
1987,42,1,6,NULL
1988,42,1,6,NULL
1989,42,1,6,NULL
1990,42,1,6,NULL
1991,42,1,6,NULL
1992,42,1,6,NULL
1993,42,1,6,NULL
1994,42,1,6,NULL
1995,42,1,6,13489.0
1996,42,1,6,16758.0
1997,42,1,6,19667.0
1998,42,1,6,21651.0
1999,42,1,6,21564.0
2000,42,1,6,21429.0
2001,42,1,6,20789.0
2002,42,1,6,19564.0
2003,42,1,6,27243.0
2004,42,1,6,41846.0
2005,42,1,6,53822.0
2006,42,1,6,53746.0
2007,42,1,6,56288.0
2008,42,1,6,57492.0
1980,43,1,6,NULL
1981,43,1,6,NULL
1982,43,1,6,NULL
1983,43,1,6,NULL
1984,43,1,6,NULL
1985,43,1,6,NULL
1986,43,1,6,NULL
1987,43,1,6,NULL
1988,43,1,6,NULL
1989,43,1,6,NULL
1990,43,1,6,NULL
1991,43,1,6,NULL
1992,43,1,6,NULL
1993,43,1,6,NULL
1994,43,1,6,NULL
1995,43,1,6,NULL
1996,43,1,6,NULL
1997,43,1,6,NULL
1998,43,1,6,NULL
1999,43,1,6,350.0
2000,43,1,6,610.0
2001,43,1,6,646.0
2002,43,1,6,472.0
2003,43,1,6,642.0
2004,43,1,6,564.0
2005,43,1,6,510.0
2006,43,1,6,573.0
2007,43,1,6,574.0
2008,43,1,6,610.0
1980,44,1,6,NULL
1981,44,1,6,NULL
1982,44,1,6,NULL
1983,44,1,6,NULL
1984,44,1,6,NULL
1985,44,1,6,NULL
1986,44,1,6,NULL
1987,44,1,6,NULL
1988,44,1,6,NULL
1989,44,1,6,NULL
1990,44,1,6,NULL
1991,44,1,6,NULL
1992,44,1,6,NULL
1993,44,1,6,NULL
1994,44,1,6,NULL
1995,44,1,6,23.0
1996,44,1,6,19.0
1997,44,1,6,35.0
1998,44,1,6,43.0
1999,44,1,6,51.0
2000,44,1,6,28.0
2001,44,1,6,29.0
2002,44,1,6,19.0
2003,44,1,6,28.0
2004,44,1,6,29.0
2005,44,1,6,20.0
2006,44,1,6,25.0
2007,44,1,6,17.0
2008,44,1,6,17.0
1980,45,1,6,NULL
1981,45,1,6,NULL
1982,45,1,6,NULL
1983,45,1,6,NULL
1984,45,1,6,NULL
1985,45,1,6,NULL
1986,45,1,6,NULL
1987,45,1,6,NULL
1988,45,1,6,NULL
1989,45,1,6,NULL
1990,45,1,6,NULL
1991,45,1,6,NULL
1992,45,1,6,NULL
1993,45,1,6,NULL
1994,45,1,6,NULL
1995,45,1,6,75.0
1996,45,1,6,84.0
1997,45,1,6,77.0
1998,45,1,6,53.0
1999,45,1,6,72.0
2000,45,1,6,55.0
2001,45,1,6,54.0
2002,45,1,6,45.0
2003,45,1,6,51.0
2004,45,1,6,45.0
2005,45,1,6,58.0
2006,45,1,6,47.0
2007,45,1,6,NULL
2008,45,1,6,59.0
1980,46,1,6,NULL
1981,46,1,6,NULL
1982,46,1,6,NULL
1983,46,1,6,NULL
1984,46,1,6,NULL
1985,46,1,6,NULL
1987,46,1,6,NULL
1988,46,1,6,NULL
1989,46,1,6,NULL
1990,46,1,6,NULL
1995,46,1,6,NULL
1996,46,1,6,NULL
1997,46,1,6,10.0
1998,46,1,6,6.0
2000,46,1,6,NULL
2001,46,1,6,5.0
2002,46,1,6,1.0
2003,46,1,6,7.0
2004,46,1,6,2.0
2005,46,1,6,2.0
2006,46,1,6,6.0
2007,46,1,6,4.0
2008,46,1,6,12.0
1980,47,1,6,NULL
1981,47,1,6,NULL
1982,47,1,6,NULL
1983,47,1,6,NULL
1984,47,1,6,NULL
1985,47,1,6,NULL
1986,47,1,6,NULL
1987,47,1,6,NULL
1988,47,1,6,NULL
1989,47,1,6,NULL
1990,47,1,6,NULL
1991,47,1,6,NULL
1992,47,1,6,NULL
1993,47,1,6,NULL
1994,47,1,6,NULL
1995,47,1,6,1.0
1996,47,1,6,1.0
1997,47,1,6,NULL
1998,47,1,6,0.0
1999,47,1,6,10.0
2000,47,1,6,NULL
2001,47,1,6,NULL
2002,47,1,6,0.0
2003,47,1,6,0.0
2004,47,1,6,1.0
2005,47,1,6,0.0
2006,47,1,6,1.0
2007,47,1,6,0.0
2008,47,1,6,0.0
1980,48,1,6,NULL
1981,48,1,6,NULL
1982,48,1,6,NULL
1983,48,1,6,NULL
1984,48,1,6,NULL
1985,48,1,6,NULL
1986,48,1,6,NULL
1987,48,1,6,NULL
1988,48,1,6,NULL
1989,48,1,6,NULL
1990,48,1,6,NULL
1991,48,1,6,NULL
1992,48,1,6,NULL
1993,48,1,6,NULL
1994,48,1,6,NULL
1995,48,1,6,53.0
1996,48,1,6,66.0
1997,48,1,6,64.0
1998,48,1,6,67.0
1999,48,1,6,45.0
2000,48,1,6,61.0
2001,48,1,6,43.0
2002,48,1,6,38.0
2003,48,1,6,48.0
2004,48,1,6,30.0
2005,48,1,6,45.0
2006,48,1,6,38.0
2007,48,1,6,39.0
2008,48,1,6,36.0
1980,49,1,6,NULL
1981,49,1,6,NULL
1982,49,1,6,NULL
1983,49,1,6,NULL
1984,49,1,6,NULL
1985,49,1,6,NULL
1986,49,1,6,NULL
1987,49,1,6,NULL
1988,49,1,6,NULL
1989,49,1,6,NULL
1990,49,1,6,NULL
1991,49,1,6,NULL
1992,49,1,6,NULL
1993,49,1,6,NULL
1994,49,1,6,NULL
1995,49,1,6,442.0
1996,49,1,6,405.0
1997,49,1,6,424.0
1998,49,1,6,349.0
1999,49,1,6,335.0
2000,49,1,6,NULL
2001,49,1,6,94.0
2002,49,1,6,81.0
2003,49,1,6,103.0
2004,49,1,6,110.0
2005,49,1,6,92.0
2006,49,1,6,103.0
2007,49,1,6,184.0
2008,49,1,6,96.0
1981,50,1,6,NULL
1982,50,1,6,NULL
1984,50,1,6,NULL
1985,50,1,6,NULL
1986,50,1,6,NULL
1987,50,1,6,NULL
1988,50,1,6,NULL
1989,50,1,6,NULL
1990,50,1,6,NULL
1991,50,1,6,NULL
1992,50,1,6,NULL
1993,50,1,6,NULL
1994,50,1,6,NULL
1995,50,1,6,NULL
1996,50,1,6,52.0
1997,50,1,6,66.0
1998,50,1,6,57.0
1999,50,1,6,67.0
2000,50,1,6,60.0
2001,50,1,6,51.0
2002,50,1,6,55.0
2003,50,1,6,42.0
2004,50,1,6,38.0
2005,50,1,6,47.0
2006,50,1,6,33.0
2007,50,1,6,44.0
2008,50,1,6,56.0
1980,51,1,6,NULL
1981,51,1,6,NULL
1982,51,1,6,NULL
1983,51,1,6,NULL
1984,51,1,6,NULL
1985,51,1,6,NULL
1986,51,1,6,NULL
1987,51,1,6,NULL
1988,51,1,6,NULL
1989,51,1,6,NULL
1990,51,1,6,NULL
1991,51,1,6,NULL
1992,51,1,6,NULL
1993,51,1,6,NULL
1994,51,1,6,NULL
1995,51,1,6,9.0
1996,51,1,6,8.0
1997,51,1,6,6.0
1998,51,1,6,7.0
1999,51,1,6,8.0
2000,51,1,6,11.0
2001,51,1,6,4.0
2002,51,1,6,6.0
2003,51,1,6,12.0
2004,51,1,6,15.0
2005,51,1,6,9.0
2006,51,1,6,10.0
2007,51,1,6,16.0
2008,51,1,6,10.0
1980,52,1,6,NULL
1981,52,1,6,NULL
1982,52,1,6,NULL
1983,52,1,6,NULL
1984,52,1,6,NULL
1985,52,1,6,NULL
1986,52,1,6,NULL
1987,52,1,6,NULL
1988,52,1,6,NULL
1989,52,1,6,NULL
1990,52,1,6,NULL
1991,52,1,6,NULL
1992,52,1,6,NULL
1993,52,1,6,NULL
1994,52,1,6,NULL
1995,52,1,6,NULL
1996,52,1,6,1.0
1997,52,1,6,1.0
1998,52,1,6,0.0
2001,52,1,6,NULL
2002,52,1,6,1.0
2005,52,1,6,NULL
2006,52,1,6,1.0
2007,52,1,6,1.0
2008,52,1,6,0.0
1980,53,1,6,NULL
1981,53,1,6,NULL
1982,53,1,6,NULL
1983,53,1,6,NULL
1984,53,1,6,NULL
1985,53,1,6,NULL
1986,53,1,6,NULL
1987,53,1,6,NULL
1988,53,1,6,NULL
1989,53,1,6,NULL
1990,53,1,6,NULL
1991,53,1,6,NULL
1992,53,1,6,NULL
1993,53,1,6,NULL
1994,53,1,6,NULL
1995,53,1,6,NULL
1996,53,1,6,45.0
1997,53,1,6,111.0
1998,53,1,6,114.0
1999,53,1,6,166.0
2000,53,1,6,125.0
2001,53,1,6,NULL
2002,53,1,6,86.0
2003,53,1,6,116.0
2004,53,1,6,122.0
2005,53,1,6,123.0
2006,53,1,6,111.0
2007,53,1,6,108.0
2008,53,1,6,122.0
1980,54,1,6,NULL
1982,54,1,6,NULL
1983,54,1,6,NULL
1984,54,1,6,NULL
1985,54,1,6,NULL
1986,54,1,6,NULL
1987,54,1,6,NULL
1988,54,1,6,NULL
1989,54,1,6,NULL
1990,54,1,6,NULL
1991,54,1,6,NULL
1992,54,1,6,NULL
1993,54,1,6,NULL
1994,54,1,6,NULL
1995,54,1,6,NULL
1996,54,1,6,NULL
1997,54,1,6,312.0
1998,54,1,6,NULL
1999,54,1,6,263.0
2000,54,1,6,234.0
2001,54,1,6,283.0
2002,54,1,6,273.0
2003,54,1,6,231.0
2004,54,1,6,271.0
2005,54,1,6,314.0
2006,54,1,6,251.0
2007,54,1,6,296.0
2008,54,1,6,198.0
1980,55,1,6,NULL
1981,55,1,6,NULL
1982,55,1,6,NULL
1983,55,1,6,NULL
1984,55,1,6,NULL
1985,55,1,6,NULL
1986,55,1,6,NULL
1987,55,1,6,NULL
1988,55,1,6,NULL
1989,55,1,6,NULL
1990,55,1,6,NULL
1991,55,1,6,NULL
1992,55,1,6,NULL
1993,55,1,6,NULL
1994,55,1,6,NULL
1995,55,1,6,NULL
1996,55,1,6,NULL
1997,55,1,6,NULL
1998,55,1,6,NULL
1999,55,1,6,NULL
2000,55,1,6,NULL
2001,55,1,6,251.0
2002,55,1,6,NULL
2003,55,1,6,75.0
2004,55,1,6,315.0
2005,55,1,6,150.0
2006,55,1,6,181.0
2007,55,1,6,178.0
2008,55,1,6,187.0
1980,56,1,6,NULL
1981,56,1,6,NULL
1982,56,1,6,NULL
1983,56,1,6,NULL
1984,56,1,6,NULL
1985,56,1,6,NULL
1986,56,1,6,NULL
1987,56,1,6,NULL
1988,56,1,6,NULL
1989,56,1,6,NULL
1990,56,1,6,NULL
1991,56,1,6,NULL
1992,56,1,6,NULL
1993,56,1,6,NULL
1994,56,1,6,NULL
1995,56,1,6,NULL
1996,56,1,6,28.0
1997,56,1,6,29.0
1998,56,1,6,34.0
1999,56,1,6,19.0
2000,56,1,6,35.0
2001,56,1,6,24.0
2002,56,1,6,19.0
2003,56,1,6,24.0
2004,56,1,6,14.0
2005,56,1,6,12.0
2006,56,1,6,12.0
2007,56,1,6,21.0
2008,56,1,6,12.0
1980,57,1,6,NULL
1981,57,1,6,NULL
1982,57,1,6,NULL
1983,57,1,6,NULL
1984,57,1,6,NULL
1985,57,1,6,NULL
1986,57,1,6,NULL
1987,57,1,6,NULL
1988,57,1,6,NULL
1989,57,1,6,NULL
1990,57,1,6,NULL
1991,57,1,6,NULL
1992,57,1,6,NULL
1993,57,1,6,NULL
1994,57,1,6,NULL
1995,57,1,6,463.0
1996,57,1,6,308.0
1997,57,1,6,291.0
1998,57,1,6,286.0
1999,57,1,6,288.0
2000,57,1,6,307.0
2001,57,1,6,268.0
2002,57,1,6,303.0
2003,57,1,6,404.0
2004,57,1,6,502.0
2005,57,1,6,243.0
2006,57,1,6,340.0
2007,57,1,6,359.0
2008,57,1,6,431.0
1990,58,1,6,NULL
1992,58,1,6,NULL
1993,58,1,6,NULL
1994,58,1,6,NULL
1995,58,1,6,NULL
1996,58,1,6,NULL
1997,58,1,6,6.0
1998,58,1,6,8.0
1999,58,1,6,30.0
2000,58,1,6,25.0
2001,58,1,6,42.0
2002,58,1,6,24.0
2003,58,1,6,44.0
2004,58,1,6,39.0
2005,58,1,6,51.0
2006,58,1,6,42.0
2007,58,1,6,53.0
2008,58,1,6,NULL
1980,59,1,6,NULL
1981,59,1,6,NULL
1982,59,1,6,NULL
1983,59,1,6,NULL
1984,59,1,6,NULL
1985,59,1,6,NULL
1986,59,1,6,NULL
1987,59,1,6,NULL
1988,59,1,6,NULL
1989,59,1,6,NULL
